,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
125942,77869.0,0.703574335765067,-1.19186641447005,0.321277203716374,-0.416912369854699,-1.4451888597127,-1.13906932258232,0.0583925322537815,-0.192428357493612,1.66171474264062,-1.15602901652789,-0.273347728743518,0.40472048882045,-0.938891664717566,0.271583436443539,1.16053906850534,-0.711796971583972,0.13822605270369,0.0757272081380856,0.442617483615834,0.376586962323621,0.177583267271343,0.0840942746883712,-0.298199272608209,0.738907282158332,0.501759133865377,-0.673615531387277,0.0141923285946377,0.0769736026223023,283.41,0
222185,142865.0,-0.468699959717178,1.05518996839162,-0.352924743968827,1.11765927019498,0.409792723683034,-0.978972832528431,0.861134664528226,0.25739065667307,-0.506724764741877,-0.343356398475573,-1.74792670333594,-1.50038101591068,-3.12040890783195,1.43353008668425,-0.0380187744885861,-0.944952669132138,0.534636755128845,0.0478895179747281,0.796418615912395,-0.314561819517241,0.191301169100017,0.422871848302299,-0.177177648103872,-0.0737582858667555,-0.108765788877912,-0.382385756682829,0.0500760819335904,0.0925093498936622,23.62,0
31971,36587.0,-1.54770743182839,-0.132064755615898,2.06265551402509,0.38960135373976,0.790758503600507,0.912668918269801,0.886779444538151,-0.0392015516970465,0.272185332590128,-0.875454711083269,1.52309740615814,0.736901543938059,-0.357153280893751,-1.83486368113825,-1.09670199884939,-0.398621359683257,0.752289460348109,-0.186855987066948,-1.04538861220539,-0.113090097123389,-0.07786746340097,0.429950855208901,-0.44963757236261,-0.338392245397138,0.455760261755839,-0.377992495517424,-0.17937853396475,-0.442300082304183,171.68,0
85007,60559.0,0.064002968172109,-2.37065088307335,0.369375962243271,-0.145875972241773,-2.11383866046755,-0.815248476289832,0.103208508786664,-0.117317462500595,1.97386472506687,-1.31632181871494,-0.398115104106488,0.0765874934219851,-1.47821746825609,0.288570744914753,1.50281759278804,-0.374011726774105,0.0685241910877796,0.416950288870128,0.236044740764924,0.988652811391549,0.371541776227826,-0.113056813633055,-0.512177705307766,0.727711244653139,0.188941096483321,-0.751804881500003,-0.0273401653221895,0.140008482376217,600.0,0
138471,82664.0,-0.27154908978748,0.510426417055144,0.730711409954496,1.31134507277316,-0.493311019002948,0.24746061360743,-0.276351240051899,0.662896403885081,-0.562028622013103,-0.0373354487298803,1.2517204586231,1.05162564830309,0.491833952400205,0.561850519111525,0.85904564001119,0.0612900049309058,-0.17203426615504,0.541923221658658,0.207009475264791,0.0518160014394312,0.464712913217092,1.14949163803041,0.350296470299492,0.0309642350815778,-1.15428590223195,-0.378293060569411,0.0796515364116192,0.0277038328911572,71.1,0
64825,51322.0,-0.689786950962331,1.01406746549518,2.19895408842873,1.04660534046299,-0.137711251253654,-0.617482290918013,0.90276366970368,-0.528637021159139,0.427018050837021,0.526470223139747,-0.19592248340173,-0.0157424644493395,-0.563143638105147,-0.556959081913092,0.0569291261648239,-1.01569950833175,0.175557310321238,-0.504145095225365,0.670213463814015,0.167363766677921,-0.2251270027706,-0.150864793019282,-0.11725414924702,0.905416987901573,-0.298905533173605,-0.599417627508498,-0.323050937461199,-0.225229202773822,7.6,0
229712,146022.0,0.908636658181293,2.84902401493181,-5.64734296336341,6.00941477810058,0.216656395035464,-2.39701442397293,-1.81930788593969,0.338526987742346,-2.81988277297887,-4.06309810827338,2.94119009271712,-6.15136219091534,-1.98952853525001,-9.15095100562097,-0.604289998808266,-1.95229039984463,-2.89255533222526,-0.912057960709434,-1.56373996709776,0.241921294746754,0.407260461266497,-0.397434852530952,-0.0800058534116311,-0.168596545191964,0.465058497798457,0.210509756241616,0.648704799002062,0.360224330288316,1.18,1
261056,159844.0,-0.408110816961726,3.13294449795257,-3.09802976350239,5.80389261500645,0.890608919007457,-0.501474323471098,-0.440054283341639,0.591828268527081,-3.26769325879204,-2.22307032799021,0.757063214391669,-3.5018037792943,0.246742224128631,-6.0656218797665,0.339583134189158,-1.00572315400358,0.334315623693923,0.421261362446254,1.24714263088632,0.499567913131525,0.0984823222449585,-0.538374705312947,-0.217988987498016,-1.04265661749863,0.314388820647828,0.54324357594221,0.233851015408581,0.119603460907874,45.51,1
217097,140760.0,1.76841529575525,-0.0015226961759522,-1.97299923886982,1.28009777408286,0.870043351183286,0.452997151325159,-0.0861792688924978,0.112232094354037,0.369636408306428,-0.6068855852022,0.616081896731902,0.668173198608257,0.806188107276583,-2.11014106502723,-0.105771820285449,1.28806188497348,0.463630802905932,1.62073708694155,-0.244585040904234,0.147328564254889,-0.0145912032612253,-0.124867118877791,-0.0577619517278414,-0.547646189842475,0.0405355932042197,-0.671195322074154,0.0454178164481701,0.0200651222505888,119.0,0
274271,165930.0,2.14165618929118,-0.604125182912815,-2.10038567358726,-0.880975436270906,0.0112548732560549,-1.51055753661747,0.335660772000017,-0.589213097578758,-1.10706105926591,0.873782509347833,-0.136139372563634,-0.244995724259962,0.570972716735291,0.287152810082443,-0.0641696822260111,0.275376980551775,0.488776929195386,-1.93924825179814,0.436899852849479,0.108603744631835,0.412010022251518,1.07047575048482,-0.0386536906136427,1.16920284686755,0.404181662547759,0.0186623628758376,-0.0872856966854198,-0.0597417934316874,69.9,0
88851,62319.0,-1.2070036430789,-0.928418563930157,0.840170862843466,-0.804741743702305,-1.34923799519042,1.04292069612641,1.77833923497405,0.0583803297534265,-2.26227964222386,0.0073073217843974,1.50094054589489,-0.0699262652173265,-0.290834959722192,0.577448253142843,0.818932794130899,-2.1202471874499,0.661624238775108,0.807359454762649,-0.32073586158098,0.609220454886975,-0.0179889272498949,-0.381495960138844,0.892146367132788,-0.322403814201673,0.135393030780743,1.17313843066822,-0.14909271830883,0.0698288706800569,461.01,0
192584,129764.0,-2.4340041522657,3.22594669094366,-6.59628163055385,3.59316052421617,-1.07945204530157,-1.73974070807667,-0.0474200922292621,0.301424475889641,-1.77943359731428,-5.83645272742826,3.24943114650197,-5.96148766039896,-1.15517572861188,-11.0022890615302,0.588286383997409,-2.36580146413215,-1.3519003888026,0.189498486847292,0.524007524087668,-0.280533266400441,-0.0354907261487421,-0.419177640985635,0.157435951107499,-0.714849374336836,0.468859337004353,-0.348522318188906,0.420036479941583,-0.327642696480936,362.55,1
277174,167504.0,-0.788096673952701,1.21380512605626,0.856378387146199,-0.531502199534053,1.08548210512216,-1.20546454896593,1.33767037016683,-0.279110065023218,-0.620659923761015,-1.64638663739505,-0.323012392435529,0.500642159985112,1.03927598400376,-1.2352930447186,-0.117545088648116,-0.050728453334113,0.57059860404508,-0.114216947056599,-0.0295590962969947,0.0703028031142483,-0.289584702368457,-0.800030845262939,-0.346792652733883,-0.0558467924896011,0.735635455440898,-0.46832053077044,0.0294295019376264,0.0850570208584634,9.99,0
117601,74734.0,0.0988544312387119,1.12696829454031,0.363181521278944,0.839093057087415,0.757867710011705,-0.629023646287125,1.1670101418123,-0.426497420570109,-0.425398141495095,0.46424003108626,-0.0883068793693376,0.350901171624003,0.666648047760181,0.132857930298017,0.875374487279332,-0.980225521581145,-0.0200060119751667,-0.696164451644334,0.0259218336370354,0.123694445954942,0.137949364134956,0.808028147111015,0.0010377177874709,0.109930127428489,-0.797611883531201,-0.429925206455148,0.158070421323034,0.009755831221489,3.55,0
72406,54696.0,1.08744336665385,0.543429990059372,0.798432616921835,2.36726591682613,-0.0104345612338663,0.14671418505571,-0.0125606613511175,0.122890734672834,-1.09099828631023,0.795543170159618,1.66898285288473,1.05268947369402,0.479081886120884,0.401611588252052,0.0143558226013609,0.534902847485631,-0.572978736050585,-0.393394642843098,-1.15606252932396,-0.140648470141291,0.0271068083402636,0.0579580477658845,0.0571832368857599,0.212578314625235,0.310352995993888,-0.0760999929760451,0.0078046901650041,0.0143540713439297,4.55,0
34644,37763.0,-0.493730511545656,-0.461185853069126,1.6779804382913,-1.31872437452988,-1.20098359860391,0.266690571565258,0.056720518454921,0.274736778028117,-1.24026968842342,0.203954222754289,1.22096969589009,-0.967785562204405,-1.31133429953672,0.0787432778487988,0.497186401094306,1.25187151525235,0.235638099674894,-0.580381969743386,0.390683199273606,0.347184699391237,0.527989063057065,1.10528391279451,0.150189958809591,-0.0103951664570297,-0.103309579715223,-0.133077166152476,0.0304143238080543,0.0558213723972364,155.0,0
213337,139214.0,-0.395301147914701,1.52177695794769,-1.66764185801243,-0.534051768739515,0.368874142292688,-0.828584848798893,0.501452751874051,0.499560408456101,-0.642166531234611,-1.28648026653009,-0.954952306289911,0.484871018064551,1.41358002547041,-0.592939227401378,0.0941026876454945,0.782093921528412,0.365913028516016,0.4895928859793,-0.620124924921401,-0.283322211499718,0.374834491426306,0.896302960385137,0.0274204980830637,0.467817459388489,-0.57324242279439,0.479979470165563,-0.286328317094129,-0.0185139350589296,50.84,0
155625,105925.0,1.99994957975827,-0.0313237985777235,-0.108324649085327,0.534858449687716,-0.512518438356424,-0.767005945641255,-0.432913327140023,-0.27094008959177,2.38556644486295,-0.639688890992845,0.487507951792286,-1.21396943196494,3.20217677529432,1.21481358004826,0.164596792766629,0.119878237708219,-0.0054612274195262,0.100711022698408,-0.363805645944279,-0.193423569442428,-0.250905844917334,-0.264526850449279,0.34793414530527,-0.0335097056811387,-0.341875787851747,-0.970334432214801,0.0421612466477974,-0.0298702590306266,2.12,0
137149,82036.0,-1.02147296370507,1.15996600920874,1.26144132224172,0.266379170801055,-0.677025580811448,-0.735359486213647,0.590435522207221,0.0330056569089945,0.196502776167958,-0.120569161828719,-0.534287712897903,0.351454196783627,-0.109675023302301,-0.206809963086651,-0.419151401214653,-0.451992082072371,0.196576201211927,-0.679993918495301,0.20606686011247,-0.0632416448705337,-0.160947498532863,-0.26006649436062,-0.0422120054923804,0.734749060024726,-0.0155172898418943,0.159776936606246,-0.425918627860842,-0.208013742580735,44.07,0
85539,60816.0,0.259835358258948,-2.34746047850739,0.0245161787443928,-1.75095056294762,-1.5488240480423,0.0279701059863563,-0.197594658353769,0.129776625289095,2.27324954943401,-1.71918643763551,1.20806456427985,1.28328478969235,-0.706433004256036,0.325912391802515,1.38580936293343,-0.734910949510055,-0.0414216170477258,0.6256756688523,0.98153797692001,0.852113388826734,0.363465403381787,0.185512441585284,-0.522752253182209,-0.278169682855543,0.292110718408972,-0.798734636941338,0.0195125037230727,0.101961078856653,500.0,0
3791,3299.0,1.04406759129688,-0.223858998605856,1.18327288781259,1.19239522965491,-0.654177701023812,0.966982993229478,-0.934663365974363,0.587054837722252,0.695467214160636,0.0502081206152141,1.1609283860051,0.328826561425597,-1.65757421455488,0.314488344146676,0.565935344297325,-0.0347723406253951,-0.0163926107227554,-0.0109353158242355,-0.907463073087415,-0.300466472375458,0.20989943111226,0.745236895254695,-0.0165865849905063,-0.302821884003794,0.275162417212766,-0.194983105500548,0.0874029179145709,0.0147518839416672,1.0,0
281872,170483.0,-0.0690479375828805,1.00497145814471,0.0477554137695863,-0.535495494565768,0.866875500569647,-1.08856586661053,1.44949869280282,-0.751531889701203,0.511352190385052,0.549290236263483,-0.70081947804136,-0.119270106541138,0.155145668643168,-0.136892255760344,0.570576990597929,-0.690791073784442,-0.677119346700884,-0.0085136614785526,-0.0249619934892538,0.234878142013111,0.25488668931664,1.40225337000839,-0.169416362455222,-0.0433341190257084,-0.795160712890042,-0.277395946140077,0.158256154709943,-0.0646255946016798,0.79,0
43428,41505.0,-16.5265065691231,8.58497179585822,-18.6498531851945,9.50559351508723,-13.7938185270957,-2.83240429939747,-16.701694296045,7.51734390370987,-8.50705863675898,-14.1101844415457,5.29923634963938,-10.8340064814734,1.67112025332681,-9.37385858364976,0.360805641631617,-9.89924654080666,-19.2362923697613,-8.39855199494575,3.10173536885404,-1.51492343527852,1.19073869481428,-1.12767000902061,-2.3585787697881,0.673461328987237,-1.4136996745882,-0.46276236139933,-2.01857524875161,-1.04280416970881,364.19,1
43681,41607.0,-18.2475132286673,8.71325017095966,-17.8801268207974,9.24945923683651,-14.5412125237225,-1.91156359308197,-18.0146601306809,5.52216218981207,-9.28392451240577,-14.5571590528859,4.39243558567834,-10.3800731219167,1.61182090128819,-6.91763950579126,0.158841037400664,-10.3282423879882,-20.2545556896053,-8.53452256380618,3.25653448060821,-0.526368288315335,0.598842606268504,0.615318868165234,-0.486498927270445,0.739268468431111,-0.236844752247958,-0.0460816699541002,-3.01147328474912,-1.02214746628442,53.95,1
73857,55311.0,-6.15960693036327,1.46871292315117,-6.85088814665684,5.17470627250374,-2.98670392387712,-1.795054145699,-6.54507152628193,2.62123613805269,-3.60587012643541,-8.12216107491307,6.02903256317613,-9.22585530778592,-1.54675863096913,-10.3093341893072,0.308062393533042,-7.78732622111619,-12.8221770045808,-4.36767713342358,2.64398422133793,-0.289829585956863,1.06131418230601,0.125737468595024,0.589592331660844,-0.568730604518481,0.582824720935876,-0.0425826450995479,0.951130233081124,0.158996023697089,0.83,1
113345,73033.0,0.83174463155903,-1.41718155870107,-0.727817120967909,-0.487426527889231,-0.797575113379201,-0.962873500985483,0.330109045329404,-0.433706468810978,-1.06218456250057,0.534131116567219,-0.739841966484743,-0.909924331282625,0.0122506578322576,0.169012228741406,0.530623809018293,0.943386298723648,0.245045103032115,-1.26679670534918,0.686086547879951,0.747929301464874,0.405107250755696,0.345097319877546,-0.54307343325358,-0.0543469956611549,0.74797121761896,-0.043176717421044,-0.0908508625904165,0.0550320632579743,349.0,0
220423,142160.0,-1.45506005197956,0.966252689909866,-0.671953513819873,-2.27545279770579,-0.175263085184584,-0.826059419836038,0.341508297425982,0.835367470986646,0.721487047247295,-1.3663130729556,-2.04472638152791,-0.370867195229902,-1.58136675718807,0.62779559956062,-1.34706577115888,0.205445923969435,-0.182042978642946,-0.265492602611926,-0.737731463570941,-0.297446051169684,0.106629360118734,0.33301608432883,-0.0606560168033838,0.622725960909484,0.0224267287884478,0.748895270789169,0.179123852379604,0.0833425572733074,39.0,0
218965,141542.0,2.00704121645211,-0.301758334921369,-0.375049241408516,0.389073402928516,-0.427468248039639,-0.147889383184758,-0.588451338498595,-0.0301962707537237,1.28296090314095,-0.203161995218802,-0.848633582784042,1.05387499205272,1.32042418102267,-0.452142927982418,0.391353632082374,0.0581004265219074,-0.607002652494085,0.101608525905714,-0.208479476762151,-0.13278114661427,0.192938581552501,0.85407714267618,0.142930685976703,0.788830047976377,-0.0284612805194644,-0.249323113773665,0.0461486848666686,-0.0287684619131208,0.78,0
177141,123058.0,-0.0053826050269201,0.842209694549246,0.463921676496079,-0.489897661663264,0.244007496271463,-1.29306538579441,0.982970368947123,-0.199065941754624,-0.0529789230991866,-0.413960862275851,-0.529082910170338,0.227092537402899,-0.194052086003059,0.169040935320435,-0.371375972791726,-0.266783459095425,-0.194400996351062,-0.956041555371673,-0.310210631138128,-0.0633184077226341,-0.22789001645909,-0.483282379560662,0.130889278109628,0.38981649052684,-0.563241684387054,0.118274165978769,0.24963128933211,0.101083454830374,2.49,0
254581,156803.0,-0.0395251520125481,1.08990386737567,-0.358456622092699,-0.415967259409251,0.793673724565421,-1.38892513779522,1.23458546664181,-0.422356684020647,-0.2050581224187,-1.1263134772144,-0.331815091764468,0.255645551938806,0.935183944737542,-1.19612627187216,0.362385912077184,0.204415592492475,0.293320426652725,0.547256640717317,-0.647612835503481,-0.121237784285613,0.289717979910626,0.964342753373314,-0.224261764200975,-0.0045669065794102,0.0390043849183987,-0.1922810549995,-0.0390995168741807,0.0547784240292938,21.95,0
191359,129222.0,1.17782379154942,2.48710339519253,-5.33060816051087,5.32454683526606,1.15024325844862,-1.28184253527583,-1.17199420002259,0.413778202141836,-2.6598401542684,-2.9716952359177,3.6195974073081,-4.47804406487578,-2.03418448611283,-7.77219735461502,-1.20149274946259,-0.509866916309607,-1.30436979397668,0.495999534593581,-1.35984389291856,0.156057238983783,0.262325116604754,-0.431790202566124,-0.092088065214941,0.145215897986796,0.457788410050576,0.167739067416406,0.451242541470912,0.268421209703893,4.87,1
228699,145616.0,-0.558507668595728,0.0547407724591378,-0.197837509031286,-0.515093782194718,1.56221558263994,0.152427068183296,1.26415155919055,-0.0795712594115268,-0.0849918911450784,-1.24552031555862,0.21174251250783,-0.0994036655717603,-0.0866331488108843,-0.953893412477092,1.33393865156181,-0.767204969414839,1.05702748073528,-0.773986932823137,-1.79692389783219,0.220071556787944,0.397739773906461,1.17093163140575,0.0569375324200156,-1.11628983586768,0.0716186988999086,-0.0720257786327326,-0.118288193822817,-0.161867874328034,134.4,0
190882,129018.0,-2.21351879854034,-0.425139723462293,-0.0546687482871033,-0.579318295038831,1.80927805487297,0.148805079357174,1.76036918290176,-0.607677705560839,-0.502479044006977,0.0953229860797793,0.309693603080805,0.296411559552388,0.283818675258181,-0.0565866372674991,-0.762551572425963,-0.361482828023068,-0.619208425576277,-0.0845897070218068,1.46993268768856,-0.859443116817222,-0.376644511558926,0.129178173651681,0.128539379373461,0.004099791031034,1.16428071383948,0.872302194350708,-0.363108140196345,-0.249294743850023,129.95,0
119714,75556.0,-0.734303155037818,0.435519332206195,-0.530865546585229,-0.471119606930407,0.643214386605141,0.713832369657908,-1.23457207133269,-2.55141159871634,-2.05772382572102,0.166830707878014,0.567551954604602,-0.85805991589575,-0.448067929957678,-0.264936238828755,0.88886293915465,0.838120616560385,1.42505965449185,-0.169664182600728,2.50202738858443,0.864536120628702,-1.00487737851609,1.15035358786928,-0.152555282700309,-1.38674463324096,0.0047160148280004,0.21914583821982,-0.0582573076118087,0.158047988697071,29.95,1
259836,159291.0,-1.07898514842699,0.236320835508078,2.74701507860798,-2.05088966344964,-1.69835335667198,-0.836115164861095,-0.734042599518515,0.483096644138751,-0.944589080927952,-0.705512861136104,-0.170099834731969,-0.0232215890087864,1.09337470885858,-0.732835191796302,0.124467418467496,1.76233307229176,0.0242935316470626,-0.900787322054535,-0.799750996273645,0.008945613160425,0.556703611322128,1.3980953996204,-0.280858067528485,0.982615178232563,0.370516972659077,-0.124737108326412,-0.0586622785861736,0.007966201482931,14.4,0
236147,148687.0,-0.264069558784729,1.16060169891731,-0.575047794726207,-0.538194120684028,0.513567009560093,-0.711248666907477,0.609833844134963,0.293400139349868,-0.479513891568757,-0.352818462116659,0.438994513069963,0.915506720392779,0.411297394345052,0.8480955185992,-0.254010001179205,-0.10698195020458,-0.639806595275064,0.664291840784106,0.37233198786174,-0.0922793217891379,0.452364138339161,1.43670552043242,-0.133680127263671,-0.345463883900964,-0.755686795245842,-0.213080452639097,0.38736490221142,0.244136314036166,1.54,0
41943,40892.0,-2.14051149219032,4.10487145129475,-8.99685940156949,4.02839095079544,-5.13135934640223,-4.15356844523859,-9.36009513383968,1.92207487977653,-4.02618037499445,-13.6913151328525,9.09528815249629,-14.1681208819376,-0.140455389751523,-17.6206343516773,1.48274041096936,-13.2568330912778,-21.675483501012,-7.82346881553754,2.9951111673215,1.72557761649372,1.85426666080646,-0.165533725878965,-0.339938978813788,0.296313762529247,1.36422533027428,-0.518995630979066,2.35233346525926,1.13062483533989,0.76,1
231978,146998.0,-2.0642397521399,2.62973923034009,-0.748406253034646,0.694992040498764,0.418177985610222,1.39251973416781,-1.69780121912626,-6.33306461223925,1.72418428025944,-0.887241636246378,-1.59425779202416,-0.338775118165825,-0.978064513351916,-3.68882599540221,-1.48708342266887,0.526946020771924,2.34702289955703,1.69122000470716,-0.736110693106424,-1.42448619962422,6.21551399149032,-1.27690859567394,0.459861127330875,-1.05168547489323,0.209178360382973,-0.319859444506001,0.0154338685560936,-0.0501165001659193,8.0,1
107530,70480.0,-0.246432263134481,1.20505153387553,0.742941300894731,-0.280321212160722,0.864536738690394,-0.150147632993326,0.785649714027087,-0.0753609385176883,-0.545012863111979,-0.556226673968771,-1.18554213996492,0.326095059683104,1.99223939752178,-0.837147074248549,0.817706204598907,0.713963367743395,-0.593243866020756,0.11815211324216,0.425612329856574,0.264681577651521,-0.336647293481415,-0.814000194257503,-0.206889585027008,-1.02349099422435,0.0814876493453411,0.153240846528703,0.254322210285492,0.0877283901554712,2.78,0
97227,66119.0,1.17864259269813,-0.118528025927452,0.866307021471319,0.613690496391087,-0.818422947177916,-0.308078725945857,-0.539281520632221,0.174862065581276,0.652445947841478,-0.0743457079953165,-0.404558907215323,-0.660627186069289,-1.66704789817348,0.447137539642455,1.76235884553564,0.367025530567068,-0.159720450570738,-0.356736435265944,-0.671212199701414,-0.234827096391241,-0.0793487713118654,-0.278929228883119,0.14326646063154,0.0309198764873377,0.0254620599805907,0.249516868356907,-0.0018821365662427,0.0192307822998431,6.55,0
266393,162311.0,1.91273032336219,-0.218776534732072,-0.223445145646048,1.19450106367485,-0.288481506637124,0.426510459169574,-0.708359650487766,0.215106068030756,0.763388395277708,0.301616375935976,0.734113930506623,1.32050338667086,0.568626826883696,-0.115455455928746,-0.41604929227615,0.370189395312321,-0.857364955508324,0.675460306857428,-0.426611436695776,-0.198373190246253,0.314540335531049,1.13088537722184,0.112158300675352,0.723912736355901,-0.0023223649739986,-0.523037252744392,0.0642337609610544,-0.0344732058048913,1.0,0
64460,51155.0,-11.2054613927303,7.91463349246877,-13.9877516388388,4.33334117975523,-8.48496952268505,-3.50656117309394,-8.93524303241605,7.70444915069923,-2.33658417970129,-5.92735916911943,2.47040101557896,-5.7885170305197,-0.391939257057427,-6.52746224116063,0.899859362283244,-3.84729284231041,-6.70063744821132,-2.49261610727828,0.469554313978012,0.860911741764656,0.942593331002491,-0.987848114682141,-0.279446305433771,-0.0272992246723051,0.644344195524188,-0.263077923082484,1.08402252771111,0.211933356664813,99.99,1
158912,111957.0,-0.416150672285851,1.13428343312222,-0.225784151566927,0.800440082690216,1.04200538578145,-0.272764827112502,1.57462069930154,-0.261543331412317,-0.93924479347947,0.23280050393637,0.354608602678793,0.80929896638372,0.469836417411612,0.468559358214346,-1.09179144947586,-0.863596666825584,-0.315902184693208,0.259055287873974,1.2700152439706,0.0883496146898986,0.140855591225869,0.759338115417454,-0.182845896812315,-0.370596431512142,0.120498415645603,-0.381148342288376,0.349549231352303,0.196105629526324,62.08,0
57615,47982.0,-1.23280412810524,2.24411874456383,-1.70382579275654,1.49253586483501,-1.19298516971563,-1.68611021267902,-1.86461150490967,0.856122313785725,-1.97353527775248,-3.94238290411726,2.40165068027699,-3.39426561777896,-0.145161724970334,-4.32979551307589,0.758760885824274,-3.19904647594093,-4.48018356526203,-2.48566878350317,-0.0958074336903356,0.207889301735382,0.560475065574211,0.165681717805126,-0.0137535165177887,0.474935180269258,-0.218725074414735,0.302809125708237,0.46603094153746,0.250133538809307,0.76,1
